34 |80|80|80|60|80|80|80|95|95|80|95|100|95|1|['3'] |'El contenido de Google' |Pizarrón electrónico |['1'] |||34
35 |100|95|80|95|95|100|80|80|95|100|100|60||1|['1'] |'La capacidad y motivación de las exponentes y el interés y actitud de todos los profesores' |Falta actualizar el equipo |['3'] |'09:00 a 17:00' |'Cualquiera' |35
36 |100|100|100|100|100|80|80|80|80|100|100|100|100|1|['2'] |'Es difícil ya que todo fue nuevo para mí' |Requiero que el curso sea más lento |[] |||36
37 |100|100|100|100|100|100|95|100|100|100|100|100|100|1|['1', '2'] |'Aplicar los conocimientos o perfeccionar los que ya se tenían sobre las TIC' |Asignar un mayor número de horas al curso (de 1 a 2 horas más) para poder empatar los conocimientos generales entre los asistentes; Extraordinario esfuerzo para actualizarnos en estos temas |['3'] ||'Cualquiera' |37
38 |95|100|100|95|95|80|80|95|95|100|100|95|100|1|['3'] |'El mini curso de uso del pizarrón electrónico y la exploración de todas las herramientas de Google' |Sugiero que se dé un curso de introducción donde se creen cuentas se introduzca el uso de las TIC para los profesores que no las conocen y uno de aplicación a la educación para los profesores que sí están familiarizados |['1'] |'16:00 a 20:00' |'08:00 a 12:00' |38
39 |100|100|100|100|100|60|60|95|95|100|100|95|100|1|['1'] |'Todo estuvo muy bien' ||['3'] ||'16:00 a 19:00' |39
40 |100|100|100|100|100|100|100|100|100|100|100|100||1|['2'] |'Los conocimientos sobre tecnologías de la información' |Sería importante seleccionar únicamente las tecnologías que realmente se pudieran usar ya que es demasiada información |['3'] |'Matutino' |'Vespertino' |40
41 |100|95|100|100|95|100|95|95|95|100|100|80|100|1|['2'] |'La sesión con el pizarrón electrónico y las explicaciones de lo que podemos aplicar en clase de las redes sociales: Facebook Google + etc' |Cambiar los equipos de la sala tuvimos que traer los nuestros. Hacer menos ambicioso el temario quizás solamente Gmail y Facebook pero verlos más a fondo |['1', '2', '3'] |'Vespertino' |'Matutino' |41
42 |100|100|100|100|100|95|95|95|95|100|100|100|100|1|['2'] |||['3'] |'16:00 a 19:00' ||42
43 |100|100|100|100|100|95|100|100|100|100|100|80|100|1|['2'] |'La aplicación del programa Prezi para que sean más didácticas las presentaciones' |Actualizar las computadoras |['1', '3'] |'Ma y ju de 14:30 a 19:00' ||43
44 |100|100|100|100|95|100|100|100|100|100|100|100|100|1|['2'] |'El intercambio de experiencias académicas entre los asistentes' |Buscar otros espacios para que más profesores se beneficien con el curso |['1', '2', '3'] |'10:00 a 14:00 y 16:00 a 19:00' |'10:00 a 14:00 y 16:00 a 19:00' |44
45 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['2'] |'Fue en conjunto las instructoras y el manejo del programa así como la actitud del grupo muy positiva' |Todo bien |['1', '2'] |'Ma, mi, ju y vi de 16:00 a 18:00' |'08:00 a 14:00' |45
46 |100|100|95|100|100|100|95|100|100|100|100|80|100|1|['1', '2'] |'La aplicación de Prezi en la primera clase a dar' ||['2'] |||46
47 |100|100|100|100|100|95|95|100|100|100|100|100|100|1|['2'] |'El conocimiento y la paciencia de las instructoras' ||[] |||47
48 |95|95|100|95|95|95|95|95|95|100|100|95|95|1|['2', '4'] |'En general todo ya que fue nuevo para mí' |Ampliar el tiempo del curso y práctica |['3'] ||'Matutino' |48
49 |95|95|95|95|95|100|95|95|95|100|100|80|95|1|['1', '2'] |'Aprender a crear presentaciones dinámicas y de alto impacto además de convertir presentaciones PowerPoint ya hechas a Prezi' ||['3'] |'Vespertino' |'Cualquiera' |49
50 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['2'] |'Todo nunca se perdió el interés' |Gracias |[] |||50
51 |95|95|100|95|95|60|80|80|95|95|100|100|95|1|['3'] |'Ver en una película los aspectos relacionados del curso en un caso real (las formas buenas y malas de diferentes afectos)' ||['1', '2'] |'Vespertino' |'Matutino' |51
52 |100|100|100|100|100|80|60|95|95|100|100|100|100|1|['2'] |'Poder trabajar con personas de un área profesional diferente a la mía' ||['2'] |'Vespertino' |'Vespertino' |52
53 |100|100|100|100|100|95|100|100|100|100|100|100|100|1|['2'] |'La exposición y actividades' ||['1', '2', '3'] |||53
54 |100|100|100|80|100|80|95|100|100|100|100|100|100|1|['2'] |'La exposición de casos y la discusión desarrollada en torno a estos' |Realizar la exposición de alguna situación conflictiva dentro del aula y mencionar la manera o diferentes formas en que se puede abordar y enfrentar |['1', '3'] |'Matutino' |'Matutino' |54
55 |95|95|95|95|95|80|80|95|95|80|95|80|80|1|['1'] |'Que muchos temas abordados en él pueden ser puestos en práctica en la docencia' |¡Gracias! |['2'] ||'Matutino' |55
56 |100|95|95|95|80|95|80|95|100|95|100|95|95|1|['1'] |'El conocimiento y la forma de conducir el curso del expositor' |Que se dé continuidad a este curso |['1', '2'] ||'De 10:00 a 14:00' |56
57 |100|100|100|95|95|100|95|100|100|100|100|100|100|1|['2'] |'Los comentarios del expositor y el intercambio de experiencias con los participantes' |Una ampliación de este tipo de cursos la psicología y pedagogía en la labor docente |['1', '2'] ||'De 9:00 a 14:00' |57
58 |100|100|100|100|100|100|95|100|100|100|100|100|100|1|['1'] |'El manejo de la temática y los ejemplos de aplicación no sólo en la docencia sino en la vida personal' |Que el curso se dé en salón y no en auditorio ya que las actividades requieren de conversación en equipo |['1', '2'] ||'Matutino' |58
59 |100|100|100|100|100|60|60|80|95|95|100|100|100|1|['2'] |'El expositor debido a su sencillez claridad y objetividad durante todo el curso' |Me gustaría que se siguiera impartiendo el curso para que otros profesores puedan participar en el mismo |[] |||59
60 |95|95|100|100|100|60|95|95|100|100|100|100|100|1|['1'] |'La película el trabajo en equipo y convivir con excelentes docentes' ||['2'] |'Sa matutino' |'Cualquiera' |60
61 |100|100|100|95|95|100|80|95|95|95|100|100|100|1|['3'] |'Las lecturas estuvieron muy interesantes' |Siga así |['2'] |'Vespertino' |'Matutino' |61
62 |100|100|100|100|100|80|100|100|100|100|100|100|100|1|['4'] |'Los conceptos que podré aplicar en mi clase' ||['3'] |||62
63 |95|95|100|95|95|100|60|80|80|95|100|95|95|1|['2'] |'La experiencia del profesor sobre el tema' ||['1', '2'] |'Matutino' |'Matutino' |63
64 |95|95|100|100|100|80|95|100|100|100|100|100|100|1|['2'] |'Conocer la experiencia del profesor y de los alumnos en el tema del curso' ||['1', '2'] |'Vespertino' ||64
65 |100|100|100|100|100|100|100|100|95|100|100|100|100|1|['2'] |'Compartir experiencias con otros docentes identificar emociones y conocer los aspectos teóricosa de esta rama de la psicología' |Felicito al profesor domina el tema y su capacidad de transmitir lo que sabe es excepcional. Gracias |['2', '3'] |'Ma y ju de 10:00 a 14:00' |'Vespertino' |65
66 |100|100|95|100|100|100|80|95|100|100|100|100|100|1|['1', '2'] |'Los temas el material de discusión y exposición' ||['1', '2', '3'] |'Vespertino' |'Cualquiera' |66
67 |100|100|100|100|100|95|100|100|100|100|100|100|100|1|['2'] |'La experiencia y conocimientos del profesor y la confianza y motivación que promueve en los participantes' |El curso fue excelente me gustó mucho ¡Felicidades! |['1', '2', '3'] |'Vespertino' |'Matutino' |67
68 |100|100|100|100|100|95|100|100|100|100|100|100|100|1|['4'] |'La experiencia y preparación del profesor' ||['1', '2'] ||'Matutino' |68
69 |100|95|95|100|95|80|80|95|100|100|100|100|100|1|['4'] |'La integración del grupo' |Definir el objetivo por cada sesión |['1'] |'Vespertino' |'Matutino' |69
70 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['2'] |'La semilla para poder investigar sobre el tema y ser mejor docente' |Que el material coincida con las proyecciones para no distraerse |['1'] ||'Matutino' |70
71 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['4'] |'Las técnicas del Coaching' ||['1', '2', '3'] |'Vespertino' |'Matutino' |71
72 |100|100|100|100|100|95|80|80|100|100|100|100|100|1|['2'] |'Conocí y comprendí la técnica del Coaching y que tuvimos una excelente coach como expositora' |Que se siga ofreciendo este curso a los profesores |[] |||72
73 |100|100|100|100|100|95|100|100|100|100|100|100|100|1|['2'] |||[] |||73
74 |100|100|95|100|100|80|95|95|100|100|100|95|100|1|['2'] |'Los autores y cronología de teorías relacionadas con el Coaching' |Más tiempo para exponer más técnicas |['1'] |'De 14:00 a 18:00' |'De 8:00 a 16:00' |74
75 |100|100|100|100|100|100|95|100|100|95|100|100|100|1|['1'] |'La influencia del Coaching en la docencia y el impacto que puede tener en el desarrollo de los alumnos' ||['1', '2'] ||'Matutino' |75
76 |100|95|100|100|100|95|95|100|100|100|100|100|100|1|['2'] |'Aprender qué es el Coaching sus bases y la motivación lograda para profundizar' |Dar más tiempo a las técnicas del Coaching |['2'] |'De 16:00 a 20:00' |'De 10:00 a 14:00' |76
77 |100|100|100|100|100|100|95|100|100|100|100|100|100|1|['2'] |'Los ejercicios que se hicieron así como los conceptos' |Me gustó mucho el curso y la experiencia de la profesora y sus conocimientos |['1', '2'] |'Sa matutino' ||77
78 |100|100|100|100|100|||||100|100|100|100|1|['2'] |'Tener apertura de ideas' ||['1'] ||'Lu a vi de 9:00 a 10:00' |78
79 |95|95|95|95|95|95|95|80|100|95|100|100|100|1|['1'] |'Las herramientas adquiridas' ||['1', '2'] ||'Cualquiera' |79
80 |95|95|95|95|95|95|95|95|95|95|95|95|95|1|['1'] |'Todo' ||['1', '2'] ||'Matutino' |80
81 |95|95|100|100|100|80|95|95|100|100|100|100|100|1|['2'] |'La temática tiene alto impacto en el proceso aprendizaje-enseñanza y con una instructora muy profesional' ||['1'] |||81
82 |100|100|100|100|100|80|95|100|100|100|100|100|100|1|['2'] |'Las participaciones ilustrativas y enriquecedoras para mi crecimiento personal y profesional' |¡Felicidades! |[] |||82
83 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['1', '2'] |'El tema. El trabajo e interacción con otros profesores. Que es posible aplicar en clase' |Diapositivas en el manual seguir la recolección del 7x7 del Mtro. Manuel Gándara |['1', '2', '3'] |'Sa matutino' |'Cualquiera' |83
84 |95|95|80|95|100|95|95|100|100|80|100|100|100|1|['2'] |'La introducción a nuevas ideas y las aportaciones de todos' ||['1', '2', '3'] |||84
85 |100|95|100|100|100|100|80|95|100|100|100|100|100|1|['1'] |'Técnicas para ser un líder guía para nuestros alumnos' ||['1'] ||'Matutino' |85
86 |100|100|100|100|100|80|100|100|100||||||[] |'La participación del grupo las dinámicas y los conocimientos que compartió la instructora con nosotros' |Me gustaría que el acomodo de las mesas fuera más adecuado porque estuve muy incómoda |['1', '2', '3'] |'Vespertino' |'Matutino' |86
87 |100|100|100|100|100|50|80|100|100|100|100|100|100|1|['2'] |'Todos los conocimientos y la excelente coach que nos impartió el curso' ||['2', '3'] |'Matutino' |'Matutino' |87
88 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['1', '2'] |'Despertar la inquietud de nuestro papel como docentes donde las actividades del coaching son importantes' |Hacer un siguiente curso sobre el tema. Me pareció un curso excelente ya que está orientado hacia la profesionalización de la docencia en la FI |['1'] |'Lu, mi y vi matutino' |'Lu a vi matutino' |88
89 |100|100|100|100|100|95|100|100|100|100|100|100|100||[] |'Todo. ¡Gracias!' ||[] |||89
90 |95|100|100|80|95|80|80|95|95|95|100|100|100|1|['4'] |'La convivencia los ejempos y la forma de exposición de la profesora' |Usar PPT con menos texto |['2'] |'Sa de 11:00 a 16:00; lu, ma y vi de 11:30 a 16:00; ma y ju de 11:30 a 18:00' |'Cualquiera' |90
91 |95|95|95|100|100|60|60|80|95|80|100|100|100|1|['1'] |'La forma de tratar los temas y llevarlos a casos prácticos en el aula y escuchar las participaciones de los compañeros' ||['2'] |||91
92 |100|100|100|100|100|95|95|100|100|100|100|100|100|1|['1'] |'La calidad humana de la Maestra Cano y los conocimientos que maneja de los temas del curso' ||['1', '2'] |'Lu a vi vespertino, sa' |'Matutino' |92
93 |100|100|100|100|100|95|95|100|100|100|100|100|100|1|['4'] |'La actitud de la expositora y su compromiso con el mismo' ||['1'] |'Cualquiera' |'Cualquiera' |93
94 |100|100|100|100|100|95|100|100|95|100|100|100|100|1|['2'] |'La ventana de Johari' |Para mí las 5 horas de audio es demasiado el no haberlo escuchado todo me alegró porque me aburre. Percibí que a algunos de mis compañeros también les aburre |[] |||94
95 |100|95|95|100|95|95|80|80|95|95|100|95|95|1|['4'] |'Excelente profesora; el material escrito y auditivo' |Excelente curso ¡gracias! |['2'] ||'De 10:00 a 14:00' |95
96 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['2'] |'El contenido intercambio de experiencias y vivencia de emociones' |Mantener el estándar del curso |['1', '2', '3'] |'Ma y ju matutino' |'Matutino' |96
97 |95|100|100|95|100|60|60|100|100|100|100|100|100|1|['1'] |'La actitud y disposición del expositor así como la explicación del contenido. ¡Excelente!' ||['1', '2'] |'Vespertino' |'Vespertino' |97
98 |100|100|100|95|100|95|80|95|100|100|100|100|100|1|['4'] |'Que no sólo recibimos la información de la profesora sino que se estuvieron intercambiando opiniones y experiencia' ||['2'] |'Sa' |'Cualquiera' |98
99 |100|95|100|100|100|95|100|100|100|95|100|100|100|1|['4'] |'He aprendido que es muy importante acercarse de manera más humana a cada estudiante' |Alentar a más profesores a tomar este tipo de cursos |['2'] ||'De 9.00 a 13:00' |99
100 |100|100|100|95|95|100|95|100|100|100|100|100|100|1|['2', '3'] |'Actividades en equipo y apoyo audiovisual' |¡Gracias! |['1'] ||'Cualquiera' |100
101 |100|100|100|100|100|80|80|95|100|95|95|95|95|1|['2'] |'Todo' |Sería conveniente incrementar el número de sesiones para ver un poco más |[] |'Sa matutino' |'Cualquiera' |101
102 |100|100|100|100|100|95|95|100|100|100|100|100|100|1|['2'] |'Identificar con claridad elementos y actitudes que se deben mejorar pero sobre todo cómo hacerlo' |Conformar un diplomado o ciclo de cursos relacionados con este tema |[] |||102
103 |95|100|100|95|95|60|100|100|100|100|100|100|100|1|['3'] |'Las dinámicas para asentar lo expuesto' |Alternar con más frecuencia las dinámicas y exposición oral ya que dos horas de exposición fueron difíciles de seguir |['1'] |'Ma, mi y ju de 7:00 a 11:00' |'De 8:00 a 12:00' |103
104 |100|100|100|95|95|100|95|95|95|100|100|100|100|1|['2'] |'La convivencia y el compartir con otros docentes en este tema además de los ejercicios que me hicieron entender los conceptos' |Galletas de fibra en el descanso |[] |'De 19:00 a 20:00' |'Matutino' |104
105 |100|100|100|100|100|80|80|95|100|100|100|100|100|1|['2'] |'El desarrollo de habilidades para la comunicación verbal con las personas' |Fue un excelente curso |['2'] |'Vespertino' |'Cualquiera' |105
106 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['1', '2'] |'Resaltar la importancia de la comunicación asertiva en el trabajo docente' |Programar un siguiente curso de este tema. ¡Excelente! ¡Felicidades! |['1'] |'Lu, mi y vi de 7:00 a 12:00' |'Matutino' |106
107 |95|100|100|100|100|100|95|95|100|100|100|100|100|1|['4'] |'La aplicación de técnicas variadas para abordar los contenidos' ||['2'] |'Después de las 17:00' |'Cualquiera' |107
108 |80|80|80|60|80|80|80|95|95|80|60|95|100|1|['4'] |'La aplicación y vivencias de temas prácticos para la enseñanza' |Cuiden mucho que en todas las clases los expositores se apeguen al método que se pretende enseñar |['1'] |'Vespertino' |'Vespertino' |108
109 |95|95|95|95|95|60|60|80|95|100|100|100|100|1|['2'] |'Escuchar la experiencia de otros profesores' ||['2'] |'Vespertino' |'Matutino' |109
110 |100|95|100|80|100|95|80|80|80|100|100|100|100|1|['4'] |'La retrospectiva (introspección) sobre los aspectos de la enseñanza-aprendizaje' |El manejo del tiempo podría ser más agresivo |['3'] |'De 16:00 a 20:00' |'De 10:00 a 14:00' |110
111 |95|95|95|95|100|80|80|80|100|100|100|100|100|1|['4'] |'Las actividades (aparte de las discusiones) y los ponentes' |Todo muy bien Félix dio muchas vueltas en su plática pero al final bien |['1'] |'De 18:00 a 20:00' |'De 16:00 a 20:00' |111
112 |100|95|95|100|80|80|80|95|95|80|100|100|95|1|['2'] |'Que hay muchos contenidos que puedo aplicar' |Quiero felicitarlos por su profesionalismo |['1', '2'] |'Vespertino' |'Vespertino' |112
113 |100|100|100|95|100|||||100|100|100|100|1|['2'] |'Los expositores los invitados y las reflexiones que quedaron. Es un buen ejercicio reflexionar acerca de lo que hacemos y que tan correcto es' |En ocasiones el tiempo de la sesión era muy largo y eso es muy pesado sería bueno distribuirlo en sesiones de dos horas durante dos semanas |['2'] ||'Matutino' |113
114 |100|95|100|100|100|100|100|100|100|100|100|100|100|1|['2'] |'Todo pero siempre es importante la aportación de los profesores' ||['1', '2', '3'] |'Sa' |'Sa' |114
115 |95|80|80|95|100|95|80|60|100|95|95|95|95|1|['4'] |'Los ponentes los ejercicios y las demostraciones de otros métodos de enseñanza' |Algunas ponencias se me hicieron muy pesadas y a veces siento que se perdía el objetivo me hubiera gustado ver un poco más teoría |['1'] |'Después de las 16:00' |'Cualquiera' |115
116 |100|100|100|100|100|100|100|100|100|100|100|100|100|1|['2'] |'Planteamiento y aplicación de no sólo métodos sino actitudes formas etc. Para realizar el trabajo docente' |Continuar promoviendo estos cursos y hacer que más profesores los tomen |['1', '2', '3'] |'Ma y ju matutino' |'Matutino' |116
117 |95|95|95|95|95|80|95|95|95|95|95|95|95|1|['2'] |'Todo lo que pude aprender… el curso me sirvió para entender cómo mejorar mi calidad como docente' ||['1'] |||117
118 |95|95|95|80|95|80|80|95|100|95|95|100|100|1|['3'] |'El contenido de las dinámicas los expositores' |Más juegos |['1'] |||118
119 |95|95|95|80|80|100|80|80|95|95|95|100|100|1|['2'] |'El ejemplificar el aprendizaje mediante actividades reales' ||['1', '2', '3'] |||119
120 |100|95|95|100|95|95|95|100|100|95|100|95|95|1|['1'] |'Que me han motivado a mejorar mi formación docente' ||['1'] ||'De 9:00 a 13:00' |120
121 |95|80|95|95|95|100|95|95|100|80|100|100|100|1|['4'] |'Las técnicas y formas en que se puede desarrollar una correcta enseñanza-aprendizaje desde la motivación hasta el logro de objetivos' ||['1'] ||'Cualquiera' |121
122 |100|100|100|100|100|60|80|95|100|100|100|100|100|1|['2'] |'Considero que todo pero podríamos decir que las partes de evaluación y planeación resultaron más interesantes' ||['1', '2', '3'] |||122
123 |95|95|95|80|95|80|60|95|95|95|100|100|95|1|['1', '2', '3'] |'En general todo los instructores oficiales del curso fueron muy buenos y las pláticas de los invitados fueron excelentes y muy motivantes' ||[] |'Cualquiera' |'Vespertino' |123
124 |100|100|100|100|100|95|80|100|100|100|100|100|100|1|['4'] |'Me parece muy buen curso no puedo decir que algo es mejor que otro ya que me sirvió mucho y todo es excelente. ¡Felicidades!' ||['1'] |||124
125 |100|100|100|100|100|95|95|100|100|95|100|100|100|1|['3'] |'Los ejemplos de los invitados y los expositores' |La primera sesión es tediosa y considero puede mejorarse omitiendo detalles administrativos |['1'] |'De 7:00 a 9:00' |'De 8:00 a 12:00' |125
126 |100|95|100|80|95|60|60|95|95|95|100|100|100|1|['2'] |'El dinamismo con el que se desarrolló' ||['2'] |'Vespertino' |'Matutino' |126
127 |95|95|95|100|100|95|80|95|95|95|100|100|100|1|['3'] |'Me es difícil escoger algo. Fueron muchas actividades nuevas para mí que me gustaron y quiero copiarles' |Que no inviten a Félix en la última sesión en viernes está más difícil |['1', '2', '3'] |'Después de las 18:00' |'Matutino' |127
128 |100|100|100|100|100|95|95|95|95|100|100|100|100|1|['1', '2'] |'Todo provocaron la participación y motivaron' |Que lo sigan dando pues se interactúa con otras áreas |[] |||128
129 |100|100|100|100|100|95|95|95|100|100|100|100|100|1|['2'] |'Las relaciones expuestas por los instructores y las participaciones de los asistentes' |Continuar con cursos que relacionen la física y las matemáticas |['3'] |'Vespertino' |'Cualquiera' |129
130 |100|100|100|100|100|95|95|95|100|95|95|95|100|1|['4'] |'El intercambio de ideas' |Continuar con este par no los suelten |['1'] ||'Después de las 10:00' |130
131 |100|100|100|100|100|100|95|100|100|100|100|100|100|1|['1'] |'La conexión entre ejemplos y contenidos que parecen no estar relacionados así como el uso que puede dárseles para clase' |¡Bien! |[] |||131
132 |100|100|100|100|100|80|80|80|95|100|100|100|100|1|['4'] |'El aprendizaje excelente y significativo que mis queridos instructores nos brindaron a nosotros como docentes me gustaría aprender aún más de ellos. Excelentes personas' |Muchas felicitaciones de mi parte a estos dos grandes maestros me quedo sin palabras excelentes personas |['2'] |'De 10:00 a 14:00' |'De 10:00 a 14:00' |132
133 |100|100|100|100|100|95|95|95|100|100|100|100|100|1|['1'] |'Las actividades experimentales' |Que haya una segunda parte de este Curso-Taller |[] |||133
